0.245815,-0.185923,0.041137,0.359113,0.887667,-0.577059,-0.213867,0.109635
0.361625,-0.328989,0.186387,0.324266,0.747843,-0.672098,-0.20643899999999998,0.005925
0.713947,0.118434,0.350033,0.28336999999999996,0.5111939999999999,-0.615236,-0.263787,0.21327600000000002
0.60395,-0.150755,0.261706,0.200072,0.397755,-0.8375229999999999,-0.193691,0.126182
0.6548350000000001,0.266926,0.229219,0.160802,0.103777,-0.7368520000000001,-0.128796,0.256027
0.7376510000000001,0.28225,0.400428,0.199414,0.408694,-0.532606,-0.199917,0.203042
0.734248,0.823469,0.267958,0.08129199999999999,0.132186,-0.261843,-0.101521,0.16853800000000002
0.5630430000000001,0.895408,0.286821,-0.133415,0.088559,0.202035,-0.18279,-0.291396
-0.183399,-0.581339,0.304978,-0.33518000000000003,-0.47078000000000003,-0.313699,-0.14033800000000002,-0.649895
-0.175433,-0.595001,0.200676,-0.335737,-0.559707,-0.5010680000000001,-0.089681,-0.676808
-0.108109,-0.5379550000000001,0.09869299999999999,-0.320728,-0.5178119999999999,-0.619668,-0.018792,-0.570805
0.045121,-0.545475,0.10536,-0.24013,-0.401828,-0.816734,-0.078542,-0.43349799999999994
0.325913,-0.475412,0.24851900000000002,0.104869,0.250286,-0.877683,-0.19431400000000001,-0.18219200000000002
0.29833200000000004,-0.387669,0.200042,0.002473,-0.137262,-0.915834,-0.141442,-0.10354100000000001
-0.144077,-0.296534,-0.189279,-0.2529,-0.634938,-0.814869,0.056083,-0.279443
0.169216,-0.081577,-0.097079,-0.08121,-0.352933,-0.883243,-0.070339,0.029314
-0.50343,-0.189125,-0.426066,-0.233618,-0.6542439999999999,-0.495571,0.253488,-0.373917
-0.556167,0.166548,-0.687941,-0.150009,-0.48648800000000003,-0.282981,0.34437199999999996,-0.163024
-0.333322,0.20707899999999999,-0.613093,-0.16853900000000002,-0.615258,-0.546194,0.251156,-0.052114999999999995
-0.032945,0.405041,-0.473322,-0.070643,-0.5889409999999999,-0.58492,0.14662,0.12604
0.39148299999999997,0.430511,-0.142875,0.008185,-0.352429,-0.653337,0.023788,0.333194
0.47508900000000004,0.869933,-0.08845700000000001,0.029521,-0.277594,-0.36690500000000004,0.102142,0.303166
0.035912,0.8920879999999999,-0.586518,-0.113551,-0.44726899999999997,-0.104523,0.244342,0.051874
0.501152,1.033151,-0.015155000000000002,-0.09092599999999999,-0.042268,0.09516000000000001,0.001621,-0.14313599999999999
-0.260662,0.545235,-0.796826,-0.125756,-0.435986,-0.083139,0.277751,-0.058378
-0.069712,0.782898,-0.734418,-0.151062,-0.21939,0.074389,0.185915,-0.078003
0.266397,0.8638040000000001,-0.432542,-0.183137,-0.032177,0.26545,-0.004096,-0.22398099999999999
